t,A,V,P,M,U,health,state,score,audio_score,raw_distance,distance,motion_fraction,naive_fraction,fallback,server,internet,queued_alerts,delivered_alerts,physical_p,physical_m,physical_u
19.7,0,0,0,0,0,1,1,0,0.8850000572336787,2.988035687312988,2.993188568871421,0.0,0.0,0,1,1,0,0,0,0,0
19.8,0,0,0,0,0,1,1,0,0.4204925256389094,2.9800911412804263,2.988035687312988,0.0,0.0,0,1,1,0,0,0,0,0
19.9,0,0,0,0,0,1,1,0,0.871731230792714,3.029255972218302,2.988035687312988,0.0,0.0,0,1,1,0,0,0,0,0
20.0,0,0,0,0,0,1,1,0,0.2704636460403787,2.987022120244908,2.988035687312988,0.0,0.0,0,1,1,0,0,0,0,0
20.1,0,0,0,0,0,1,1,0,0.5665656604884712,2.9898013305756495,2.988035687312988,0.0,0.0,0,1,1,0,0,0,0,0
20.2,0,0,0,0,0,1,1,0,0.36184040555556546,3.019042145585941,2.9898013305756495,0.0,0.0,0,1,1,0,0,0,0,0
20.3,0,0,0,0,0,1,1,0,0.9487662052874514,3.0155855051097866,3.0155855051097866,0.0,0.0,0,1,1,0,0,0,0,0
20.4,0,0,0,0,0,1,1,0,0.765236264743134,2.9711908920201067,2.9898013305756495,0.0,0.0,0,1,1,0,0,0,0,0
20.5,0,0,0,0,0,1,1,0,0.5430944437762059,2.9781263922989862,2.9898013305756495,0.0,0.0,0,1,1,0,0,0,0,0
20.6,0,0,0,0,0,1,1,0,0.4534382034164914,2.995125627035662,2.995125627035662,0.0,0.0,0,1,1,0,0,0,0,0
20.7,0,0,0,0,0,1,1,0,0.2587709280878211,2.9702320761553898,2.9781263922989862,0.0,0.0,0,1,1,0,0,0,0,0
20.8,0,0,0,0,0,1,1,0,0.4820260124250673,3.01132332179755,2.9781263922989862,0.0,0.0,0,1,1,0,0,0,0,0
20.9,0,0,0,0,0,1,1,0,0.5350921505910277,3.015647806479129,2.995125627035662,0.0,0.0,0,1,1,0,0,0,0,0
21.0,0,0,0,0,0,1,1,0,0.876497444631752,2.9975886185764575,2.9975886185764575,0.0,0.0,0,1,1,0,0,0,0,0
21.1,0,0,0,0,0,1,1,0,0.7162119200076523,2.9578929168360277,2.9975886185764575,0.0,0.0,0,1,1,0,0,0,0,0
21.2,0,0,0,0,0,1,1,0,0.35596640005453933,3.0016074568236117,3.0016074568236117,0.0,0.0,0,1,1,0,0,0,0,0
21.3,0,0,0,0,0,1,1,0,0.43192779472631865,2.9917044180824806,2.9975886185764575,0.0,0.0,0,1,1,0,0,0,0,0
21.4,0,0,0,0,0,1,1,0,0.5241290050223301,3.013870351039399,2.9975886185764575,0.0,0.0,0,1,1,0,0,0,0,0
21.5,0,0,0,0,0,1,1,0,0.2896175933762516,2.9942926547107187,2.9942926547107187,0.0,0.0,0,1,1,0,0,0,0,0
21.6,0,0,0,0,0,1,1,0,0.19460203273707263,2.9724626683468167,2.9942926547107187,0.0,0.0,0,1,1,0,0,0,0,0
21.7,0,0,0,0,0,1,1,0,0.5406564275473216,3.0254155714566817,2.9942926547107187,0.0,0.0,0,1,1,0,0,0,0,0
21.8,0,0,0,0,0,1,1,0,0.3098547659333778,2.997297763016665,2.997297763016665,0.0,0.0,0,1,1,0,0,0,0,0
21.9,0,0,0,0,0,1,1,0,0.42234153238904615,2.9871799541947492,2.9942926547107187,0.0,0.0,0,1,1,0,0,0,0,0
22.0,0,0,0,0,0,1,1,0,0.6106831537414076,3.0156911307366596,2.997297763016665,0.0,0.0,0,1,1,0,0,0,0,0
22.1,0,0,0,0,0,1,1,0,0.3131616464734238,3.0315501176345743,3.0156911307366596,0.0,0.0,0,1,1,0,0,0,0,0
22.2,0,0,0,0,0,1,1,0,0.44973015232382213,2.98257238425072,2.997297763016665,0.0,0.0,0,1,1,0,0,0,0,0
22.3,0,0,0,0,0,1,1,0,0.568870403992124,2.982601358242607,2.9871799541947492,0.0,0.0,0,1,1,0,0,0,0,0
22.4,0,0,0,0,0,1,1,0,0.37338858998040264,2.981553249712478,2.982601358242607,0.0,0.0,0,1,1,0,0,0,0,0
22.5,0,0,0,0,0,1,1,0,0.3067840546497895,3.0330345829491403,2.982601358242607,0.0,0.0,0,1,1,0,0,0,0,0
22.6,0,0,0,0,0,1,1,0,0.392111806034232,2.968444965808145,2.98257238425072,0.0,0.0,0,1,1,0,0,0,0,0
22.7,0,0,0,0,0,1,1,0,0.7687673740109784,3.006908795947084,2.982601358242607,0.0,0.0,0,1,1,0,0,0,0,0
22.8,0,0,0,0,0,1,1,0,0.45057813696186677,2.941142902158466,2.981553249712478,0.0,0.0,0,1,1,0,0,0,0,0
22.9,0,0,0,0,0,1,1,0,0.3987749833699037,2.9804897204130403,2.9804897204130403,0.0,0.0,0,1,1,0,0,0,0,0
23.0,0,0,0,0,0,1,1,0,1.0700218379279327,2.9727874187492485,2.9727874187492485,0.0,0.0,0,1,1,0,0,0,0,0
23.1,0,0,0,0,0,1,1,0,0.5484819870724453,2.9692002580321013,2.9727874187492485,0.0,0.0,0,1,1,0,0,0,0,0
23.2,0,0,0,0,0,1,1,0,0.4753774014072392,3.007807382104646,2.9727874187492485,0.0,0.0,0,1,1,0,0,0,0,0
23.3,0,0,0,0,0,1,1,0,1.4507851499697855,3.0224340398941694,2.9804897204130403,0.0,0.0,0,1,1,0,0,0,0,0
23.4,0,0,0,0,0,1,1,0,0.6054074922567432,3.00728526820867,3.00728526820867,0.0,0.0,0,1,1,0,0,0,0,0
23.5,0,0,0,0,0,1,1,0,0.4377166221820013,2.9991865132661366,3.00728526820867,0.0,0.0,0,1,1,0,0,0,0,0
23.6,0,0,0,0,0,1,1,0,0.5436741447290029,3.013383718325378,3.007807382104646,0.0,0.0,0,1,1,0,0,0,0,0
23.7,0,0,0,0,0,1,1,0,0.3600516699960531,3.01140542308648,3.01140542308648,0.0,0.0,0,1,1,0,0,0,0,0
23.8,0,0,0,0,0,1,1,0,0.43825445002118996,3.026334649733527,3.01140542308648,0.0,0.0,0,1,1,0,0,0,0,0
23.9,0,0,0,0,0,1,1,0,0.4035855259145822,2.990771328719547,3.01140542308648,0.0,0.0,0,1,1,0,0,0,0,0
