t,A,V,P,M,U,health,state,score,audio_score,raw_distance,distance,motion_fraction,naive_fraction,fallback,server,physical_p,physical_m,physical_u
2.3,0,0,0,0,0,0,0,0,0.5260999404963168,2.9969904968794294,2.9948766912630416,0.0,0.0,0,1,0,0,0
2.4,0,0,0,0,0,0,0,0,0.568807074609382,2.9731660337527135,2.9885160551108245,0.0,0.0,0,1,0,0,0
2.5,0,0,0,0,0,0,0,0,0.4437776767649664,2.995208228767895,2.9948766912630416,0.0,0.0,0,1,0,0,0
2.6,0,0,0,0,0,0,0,0,0.2699491195063943,2.9721547908718917,2.982630402165536,0.0,0.0,0,1,0,0,0
2.7,0,0,0,0,0,0,0,0,0.5484215099956052,2.988118261598656,2.988118261598656,0.0,0.0,0,1,0,0,0
2.8,0,0,0,0,0,0,0,0,0.2918044806017835,2.9954253885102413,2.988118261598656,0.0,0.0,0,1,0,0,0
2.9,0,0,0,0,0,0,0,0,0.25210873895264774,3.009750456441761,2.995208228767895,0.0,0.0,0,1,0,0,0
3.0,0,0,0,0,0,0,0,0,0.6773536284357506,3.0000535978243144,2.9954253885102413,0.0,0.0,0,1,0,0,0
3.1,0,0,0,0,0,0,0,0,0.4815151043827007,2.9945710120678397,2.9954253885102413,0.0,0.0,0,1,0,0,0
3.2,0,0,0,0,0,0,0,0,0.5585684231920063,3.0171015398697567,3.0000535978243144,0.0,0.0,0,1,0,0,0
3.3,0,0,0,0,0,0,0,0,0.5446341423357112,2.98309268161578,3.0000535978243144,0.0,0.0,0,1,0,0,0
3.4,0,0,0,0,0,0,0,0,0.23800989462781866,3.015265670087973,3.0000535978243144,0.0,0.0,0,1,0,0,0
3.5,0,0,0,0,0,0,0,0,0.8574911615696086,2.977455826216842,2.9945710120678397,0.0,0.0,0,1,0,0,0
3.6,0,0,0,0,0,0,0,0,0.5211366952084876,2.986918655831048,2.986918655831048,0.0,0.0,0,1,0,0,0
3.7,0,0,0,0,0,0,0,0,0.5817932571386395,3.0029471724488133,2.986918655831048,0.0,0.0,0,1,0,0,0
3.8,0,0,0,0,0,0,0,0,0.33740406152844715,3.0350476282110934,3.0029471724488133,0.0,0.0,0,1,0,0,0
3.9,0,0,0,0,0,0,0,0,0.3373212935573473,3.0044686234823113,3.0029471724488133,0.0,0.0,0,1,0,0,0
4.0,0,0,0,0,0,0,0,0,0.4261488374256972,2.9874401881632626,3.0029471724488133,0.0,0.0,0,1,0,0,0
4.1,0,0,0,0,0,0,0,0,0.5760625628766649,3.0092834443988012,3.0044686234823113,0.0,0.0,0,1,0,0,0
4.2,0,0,0,0,0,0,0,0,0.7709304945396813,3.018183671722043,3.0092834443988012,0.0,0.0,0,1,0,0,0
4.3,0,0,0,0,0,0,0,0,0.3844850040307468,2.983957492674628,3.0044686234823113,0.0,0.0,0,1,0,0,0
4.4,0,0,0,0,0,0,0,0,0.2089636552160144,3.0148391787673168,3.0092834443988012,0.0,0.0,0,1,0,0,0
4.5,0,0,0,0,0,0,0,0,0.39601504251785996,2.9497663894901742,3.0092834443988012,0.0,0.0,0,1,0,0,0
4.6,0,0,0,0,0,0,0,0,0.4571822068171699,2.9834526365501626,2.983957492674628,0.0,0.0,0,1,0,0,0
4.7,0,0,0,0,0,0,0,0,0.2117214188455413,2.993032991758009,2.983957492674628,0.0,0.0,0,1,0,0,0
4.8,0,0,0,0,0,0,0,0,0.6884883530328973,3.0077259741244116,2.993032991758009,0.0,0.0,0,1,0,0,0
4.9,0,0,0,0,0,0,0,0,0.4515808441199566,3.025708657343512,2.993032991758009,0.0,0.0,0,1,0,0,0
5.0,0,0,0,0,0,0,0,0,0.7126130720359741,3.0264180815811943,3.0077259741244116,0.0,0.0,0,1,0,0,0
5.1,0,0,0,0,0,0,0,0,0.7470612509851103,2.987502482243777,3.0077259741244116,0.0,0.0,0,1,0,0,0
5.2,0,0,0,0,0,0,0,0,0.4457020845591727,2.9762846376853935,3.0077259741244116,0.0,0.0,0,1,0,0,0
5.3,0,0,0,0,0,0,0,0,0.10736513297945952,2.9427133842067326,2.987502482243777,0.0,0.0,0,1,0,0,0
5.4,0,0,0,0,0,0,0,0,0.2754017075783619,3.0183462908296725,2.987502482243777,0.0,0.0,0,1,0,0,0
5.5,0,0,0,0,0,0,0,0,0.19506810463570873,3.0300182344518833,2.987502482243777,0.0,0.0,0,1,0,0,0
5.6,0,0,0,0,0,0,0,0,0.43836998491761037,2.9584444004285952,2.9762846376853935,0.0,0.0,0,1,0,0,0
5.7,0,0,0,0,0,0,0,0,0.5773827921835878,2.965157149127101,2.965157149127101,0.0,0.0,0,1,0,0,0
5.8,0,0,0,0,0,0,0,0,0.43926273510475333,2.9838699509428968,2.9838699509428968,0.0,0.0,0,1,0,0,0
5.9,0,0,0,0,0,0,0,0,0.5132367987171688,2.9989103931695786,2.9838699509428968,0.0,0.0,0,1,0,0,0
6.0,0,0,0,0,0,0,0,0,0.4392081425374902,3.027187666124831,2.9838699509428968,0.0,0.0,0,1,0,0,0
6.1,0,0,0,0,0,0,0,0,0.2941591815003883,3.0060536459848968,2.9989103931695786,0.0,0.0,0,1,0,0,0
6.2,0,0,0,0,0,0,0,0,0.6070445414042699,2.9767975214199147,2.9989103931695786,0.0,0.0,0,1,0,0,0
6.3,0,0,0,0,0,0,0,0,0.3117951839259922,3.012675619207614,3.0060536459848968,0.0,0.0,0,1,0,0,0
6.4,0,0,0,0,0,0,0,0,0.9232591496715309,3.0274659701237545,3.012675619207614,0.0,0.0,0,1,0,0,0
6.5,0,0,0,0,0,0,0,0,0.9916880615334512,3.003395945901959,3.0060536459848968,0.0,0.0,0,1,0,0,0
6.6,0,0,0,0,0,0,0,0,0.35612732961451676,2.9850733292501057,3.003395945901959,0.0,0.0,0,1,0,0,0
6.7,0,0,0,0,0,0,0,0,0.7157032228898044,2.9761174895103184,3.003395945901959,0.0,0.0,0,1,0,0,0
6.8,0,0,0,0,0,0,0,0,0.4994107832203853,2.984021697062378,2.9850733292501057,0.0,0.0,0,1,0,0,0
6.9,0,0,0,0,0,0,0,0,0.4738587273430069,2.9737351629364834,2.984021697062378,0.0,0.0,0,1,0,0,0
7.0,0,0,0,0,0,0,0,0,0.4820092977910442,2.995424233110415,2.984021697062378,0.0,0.0,0,1,0,0,0
7.1,0,0,0,0,0,0,0,0,0.5543737348561082,2.996321785274254,2.984021697062378,0.0,0.0,0,1,0,0,0
7.2,0,0,0,0,0,0,0,0,0.4769397294985638,2.993387756417457,2.993387756417457,0.0,0.0,0,1,0,0,0
7.3,0,0,0,0,0,0,0,0,0.492464312537796,2.975767106973828,2.993387756417457,0.0,0.0,0,1,0,0,0
7.4,0,0,0,0,0,0,0,0,0.8582692827507772,2.9918135992768877,2.993387756417457,0.0,0.0,0,1,0,0,0
7.5,0,0,0,0,0,0,0,0,0.3862778710005329,3.0095693697400088,2.993387756417457,0.0,0.0,0,1,0,0,0
7.6,0,0,0,0,0,0,0,0,0.47987263794598345,3.0002964544892974,2.993387756417457,0.0,0.0,0,1,0,0,0
7.7,0,0,0,0,0,0,0,0,0.41789167140941874,3.025638137607197,3.0002964544892974,0.0,0.0,0,1,0,0,0
7.8,0,0,0,0,0,0,0,0,0.3557422764180867,2.9851982103049903,3.0002964544892974,0.0,0.0,0,1,0,0,0
7.9,0,0,0,0,0,0,0,0,0.3842086107080192,3.0267984290506136,3.0095693697400088,0.0,0.0,0,1,0,0,0
8.0,0,1,0,0,0,0,1,3.0,0.5585637604426786,1.208418123467891,3.0002964544892974,0.078125,0.078125,0,1,0,0,0
8.1,0,0,0,0,0,0,1,3.0,0.8381951510759688,1.1776262233305637,2.9851982103049903,0.078125,0.078125,0,1,0,0,0
8.2,0,1,1,1,0,0,2,7.0,0.3351148702398705,1.215168809433795,1.215168809433795,0.03125,0.03125,0,1,1,1,0
8.3,0,0,1,1,0,0,2,7.0,0.5567379424250606,1.1660814627403124,1.208418123467891,0.03125,0.03125,0,1,1,1,0
8.4,0,0,1,1,1,0,2,9.0,0.48496956614118236,1.2331485310736563,1.208418123467891,0.010416666666666666,0.010416666666666666,0,1,1,1,1
8.5,0,0,1,1,1,0,2,9.0,0.3224483283084492,1.2436461963445338,1.215168809433795,0.010416666666666666,0.010416666666666666,0,1,1,1,1
8.6,0,1,1,1,1,0,2,9.0,0.5992973351259666,1.2256315810145257,1.2256315810145257,0.046875,0.046875,0,1,1,1,1
8.7,0,0,1,1,1,0,2,9.0,0.5935475032587192,1.138400605210061,1.2256315810145257,0.046875,0.046875,0,1,1,1,1
8.8,0,1,1,1,1,0,2,9.0,0.7313949483056938,1.1522846751215086,1.2256315810145257,0.052083333333333336,0.052083333333333336,0,1,1,1,1
8.9,0,0,1,1,1,0,2,9.0,0.5819000194079872,1.2165762113549212,1.2165762113549212,0.052083333333333336,0.052083333333333336,0,1,1,1,1
9.0,0,1,1,1,1,0,2,9.0,0.6027330545360579,1.1763434724845176,1.1763434724845176,0.026041666666666668,0.026041666666666668,0,1,1,1,1
9.1,0,0,1,1,1,0,2,9.0,0.922182798276448,1.2200208640662786,1.1763434724845176,0.026041666666666668,0.026041666666666668,0,1,1,1,1
9.2,0,0,1,1,1,0,2,9.0,0.5194249169676834,1.1659486988060868,1.1763434724845176,0.015625,0.015625,0,1,1,1,1
9.3,0,0,1,1,1,0,2,9.0,0.3660150810548029,1.2529052517874566,1.2165762113549212,0.015625,0.015625,0,1,1,1,1
9.4,0,1,1,1,1,0,2,9.0,0.36118334703415184,1.224095871523479,1.2200208640662786,0.046875,0.046875,0,1,1,1,1
9.5,0,0,1,1,1,0,2,9.0,0.49123912239621964,1.2211001778761466,1.2211001778761466,0.046875,0.046875,0,1,1,1,1
9.6,0,1,1,1,1,0,2,9.0,0.425184085149171,1.2177663388327282,1.2211001778761466,0.052083333333333336,0.052083333333333336,0,1,1,1,1
9.7,0,0,1,1,1,0,2,9.0,0.3838370730276652,1.177789246874943,1.2211001778761466,0.052083333333333336,0.052083333333333336,0,1,1,1,1
9.8,0,1,1,1,1,0,2,9.0,0.89351698308952,1.167687040927725,1.2177663388327282,0.020833333333333332,0.020833333333333332,0,1,1,1,1
9.9,0,0,1,1,1,0,2,9.0,0.805949410282085,1.2201782005710473,1.2177663388327282,0.020833333333333332,0.020833333333333332,0,1,1,1,1
10.0,0,0,1,1,1,0,2,9.0,0.6012157289212398,1.1802832222272408,1.1802832222272408,0.015625,0.015625,0,1,1,1,1
10.1,0,0,1,1,1,0,2,9.0,0.3668100001685631,1.224366134827866,1.1802832222272408,0.015625,0.015625,0,1,1,1,1
10.2,0,1,1,1,1,0,2,9.0,0.371350068001952,1.1888115416687655,1.1888115416687655,0.052083333333333336,0.052083333333333336,0,1,1,1,1
10.3,0,0,1,1,1,0,2,9.0,0.5538351937361702,1.2241055346349161,1.2201782005710473,0.052083333333333336,0.052083333333333336,0,1,1,1,1
10.4,0,1,1,1,1,0,2,9.0,0.29547450563630306,1.1622784307335186,1.1888115416687655,0.046875,0.046875,0,1,1,1,1
10.5,0,0,1,1,1,0,2,9.0,0.4319274238698852,1.1954102804415228,1.1954102804415228,0.046875,0.046875,0,1,1,1,1
10.6,0,1,1,1,1,0,2,9.0,0.476192003705139,1.2140906407270098,1.1954102804415228,0.020833333333333332,0.020833333333333332,0,1,1,1,1
10.7,0,0,1,1,1,0,2,9.0,0.207518088310018,1.193651400170431,1.1954102804415228,0.020833333333333332,0.020833333333333332,0,1,1,1,1
10.8,0,1,1,1,1,0,2,9.0,0.10707254140633914,1.1891696181651317,1.193651400170431,0.020833333333333332,0.020833333333333332,0,1,1,1,1
10.9,0,0,1,1,1,0,2,9.0,0.5660574435254123,1.204449425079815,1.1954102804415228,0.020833333333333332,0.020833333333333332,0,1,1,1,1
11.0,0,1,1,1,1,0,2,9.0,0.3724663410462778,1.171824578309936,1.193651400170431,0.046875,0.046875,0,1,1,1,1
11.1,0,0,1,1,1,0,2,9.0,0.37879884996729635,1.2114289516895147,1.193651400170431,0.046875,0.046875,0,1,1,1,1
11.2,0,1,1,1,1,0,2,9.0,0.4302896669637326,1.1939020292152442,1.1939020292152442,0.052083333333333336,0.052083333333333336,0,1,1,1,1
11.3,0,0,1,1,1,0,2,9.0,0.43432668369167243,1.2247940447905288,1.204449425079815,0.052083333333333336,0.052083333333333336,0,1,1,1,1
11.4,0,0,1,1,1,0,2,9.0,0.15842119437753127,1.1997126918555208,1.1997126918555208,0.015625,0.015625,0,1,1,1,1
11.5,0,0,1,1,1,0,2,9.0,0.32443007131311924,1.218790398973377,1.2114289516895147,0.015625,0.015625,0,1,1,1,1
11.6,0,1,1,1,1,0,2,9.0,1.5337140769733126,1.1873174577227816,1.1997126918555208,0.020833333333333332,0.020833333333333332,0,1,1,1,1
11.7,0,0,1,1,1,0,2,9.0,0.340276747557493,1.1668062582544745,1.1997126918555208,0.020833333333333332,0.020833333333333332,0,1,1,1,1
11.8,0,1,1,1,1,0,2,9.0,0.7683205312752388,1.1814862591545918,1.1873174577227816,0.052083333333333336,0.052083333333333336,0,1,1,1,1
11.9,0,0,1,1,1,0,2,9.0,0.7332245673935956,1.1843481411624457,1.1843481411624457,0.052083333333333336,0.052083333333333336,0,1,1,1,1
12.0,0,1,1,1,1,0,2,9.0,0.42079862717261635,1.1837151286589038,1.1837151286589038,0.046875,0.046875,0,1,1,1,1
12.1,0,0,1,1,1,0,2,9.0,0.4834132677652543,1.1701985744430448,1.1814862591545918,0.046875,0.046875,0,1,1,1,1
12.2,0,0,1,1,1,0,2,9.0,0.599388706422509,1.194606153236428,1.1837151286589038,0.015625,0.015625,0,1,1,1,1
12.3,0,0,1,1,1,0,2,9.0,0.4268102462990558,1.2069760467106798,1.1843481411624457,0.015625,0.015625,0,1,1,1,1
12.4,0,1,1,1,1,0,2,9.0,0.5390751503270558,1.1758298549117518,1.1837151286589038,0.026041666666666668,0.026041666666666668,0,1,1,1,1
12.5,0,0,1,1,1,0,2,9.0,0.5399035540188749,1.1961740045939588,1.194606153236428,0.026041666666666668,0.026041666666666668,0,1,1,1,1
12.6,0,1,1,1,1,0,2,9.0,0.5232981835268993,1.164375437961255,1.194606153236428,0.046875,0.046875,0,1,1,1,1
12.7,0,0,1,1,1,0,2,9.0,0.4001044050157218,1.2056267880079425,1.1961740045939588,0.046875,0.046875,0,1,1,1,1
12.8,0,1,1,1,1,0,2,9.0,0.7494153513623217,1.1875662136082576,1.1875662136082576,0.052083333333333336,0.052083333333333336,0,1,1,1,1
12.9,0,0,1,1,1,0,2,9.0,0.5646150801247022,1.1989206347441166,1.1961740045939588,0.052083333333333336,0.052083333333333336,0,1,1,1,1
13.0,0,0,1,1,1,0,2,9.0,0.28984985981494255,1.2014214748026912,1.1989206347441166,0.010416666666666666,0.010416666666666666,0,1,1,1,1
13.1,0,0,1,1,1,0,2,9.0,0.48584420802281475,1.2364707531817292,1.2014214748026912,0.010416666666666666,0.010416666666666666,0,1,1,1,1
13.2,0,1,1,1,1,0,2,9.0,0.3225248041737242,1.192593706098893,1.1989206347441166,0.03125,0.03125,0,1,1,1,1
13.3,0,0,1,1,1,0,2,9.0,0.302808934019213,1.1706384674572785,1.1989206347441166,0.03125,0.03125,0,1,1,1,1
13.4,0,1,1,1,1,0,2,9.0,0.6465880775596273,1.1828781611890702,1.192593706098893,0.046875,0.046875,0,1,1,1,1
13.5,0,0,1,1,1,0,2,9.0,0.8097061392919424,1.2047381998523221,1.192593706098893,0.046875,0.046875,0,1,1,1,1
13.6,0,1,1,1,1,0,2,9.0,0.25103520071745844,1.1854892605470249,1.1854892605470249,0.046875,0.046875,0,1,1,1,1
13.7,0,0,1,1,1,0,2,9.0,0.5849522746515311,1.210372173279839,1.1854892605470249,0.046875,0.046875,0,1,1,1,1
13.8,0,0,1,1,1,0,2,9.0,0.15500685241908818,1.2193047836780853,1.2047381998523221,0.010416666666666666,0.010416666666666666,0,1,1,1,1
13.9,0,0,1,1,1,0,2,9.0,0.4477637279794612,1.2180178824239547,1.210372173279839,0.010416666666666666,0.010416666666666666,0,1,1,1,1
14.0,0,1,0,0,1,0,2,9.0,0.3142870800482941,2.9972587274651294,1.2180178824239547,0.078125,0.078125,0,1,0,0,1
14.1,0,0,0,0,1,0,2,9.0,0.8051209208372813,3.019967024182033,1.2193047836780853,0.078125,0.078125,0,1,0,0,1
14.2,0,0,0,0,0,0,2,9.0,0.72285502138217,3.0102993155080973,2.9972587274651294,0.0,0.0,0,1,0,0,0
14.3,0,0,0,0,0,0,2,9.0,0.44490036154029367,3.0082208943942703,3.0082208943942703,0.0,0.0,0,1,0,0,0
14.4,0,0,0,0,0,0,2,9.0,0.26862886962811755,2.9850618381236944,3.0082208943942703,0.0,0.0,0,1,0,0,0
14.5,0,0,0,0,0,0,2,9.0,0.23193230310912624,2.968678155891731,3.0082208943942703,0.0,0.0,0,1,0,0,0
14.6,0,0,0,0,0,0,2,9.0,0.8836067557441273,3.0241055651510678,3.0082208943942703,0.0,0.0,0,1,0,0,0
14.7,0,0,0,0,0,0,2,9.0,0.4316746026942695,2.9652276536393622,2.9850618381236944,0.0,0.0,0,1,0,0,0
14.8,0,0,0,0,0,0,2,9.0,0.5976741238993214,2.9667409792377506,2.968678155891731,0.0,0.0,0,1,0,0,0
14.9,0,0,0,0,0,0,2,9.0,0.4296970494083072,3.0018907714509573,2.968678155891731,0.0,0.0,0,1,0,0,0
15.0,0,0,0,0,0,0,2,9.0,0.28694689096838755,3.009247934232345,3.0018907714509573,0.0,0.0,0,1,0,0,0
15.1,0,0,0,0,0,0,2,9.0,0.3981216842187522,2.997331792063412,2.997331792063412,0.0,0.0,0,1,0,0,0
15.2,0,0,0,0,0,0,2,9.0,0.20729811410700527,2.9744960518267884,2.997331792063412,0.0,0.0,0,1,0,0,0
15.3,0,0,0,0,0,0,2,9.0,0.25278058470186315,2.9779092091261843,2.997331792063412,0.0,0.0,0,1,0,0,0
15.4,0,0,0,0,0,0,2,9.0,0.4015986394300168,3.0326915484929593,2.997331792063412,0.0,0.0,0,1,0,0,0
15.5,0,0,0,0,0,0,2,9.0,0.3819601475391735,2.9935181051622632,2.9935181051622632,0.0,0.0,0,1,0,0,0
15.6,0,0,0,0,0,0,2,9.0,0.42451661311912525,2.979447673268739,2.979447673268739,0.0,0.0,0,1,0,0,0
15.7,0,0,0,0,0,0,2,9.0,0.5256218497360345,2.988069826014686,2.988069826014686,0.0,0.0,0,1,0,0,0
15.8,0,0,0,0,0,0,2,9.0,0.3604934165286381,2.9898940895339483,2.9898940895339483,0.0,0.0,0,1,0,0,0
15.9,0,0,0,0,0,0,2,9.0,0.7534162931154282,2.998430861882257,2.9898940895339483,0.0,0.0,0,1,0,0,0
16.0,0,0,0,0,0,0,2,9.0,0.49316223311872476,3.0136757421334104,2.9898940895339483,0.0,0.0,0,1,0,0,0
16.1,0,0,0,0,0,0,2,9.0,0.5619568579357165,2.9673374365270586,2.9898940895339483,0.0,0.0,0,1,0,0,0
16.2,0,0,0,0,0,0,2,9.0,0.4013167242426377,2.9975553890717617,2.9975553890717617,0.0,0.0,0,1,0,0,0
16.3,0,0,0,0,0,0,2,9.0,0.4115534923259233,2.978523286955305,2.9975553890717617,0.0,0.0,0,1,0,0,0
16.4,0,0,0,0,0,0,2,9.0,0.9202249192664843,3.0286566156286043,2.9975553890717617,0.0,0.0,0,1,0,0,0
16.5,0,0,0,0,0,0,2,9.0,0.206601633575956,3.0036444275798804,2.9975553890717617,0.0,0.0,0,1,0,0,0
16.6,0,0,0,0,0,0,2,9.0,0.496779398077126,3.0101824430399313,3.0036444275798804,0.0,0.0,0,1,0,0,0
16.7,0,0,0,0,0,0,2,9.0,0.6322179676733307,3.0091178835348416,3.0091178835348416,0.0,0.0,0,1,0,0,0
16.8,0,0,0,0,0,0,2,9.0,0.7377208584315006,2.9926327337222838,3.0091178835348416,0.0,0.0,0,1,0,0,0
16.9,0,0,0,0,0,0,2,9.0,0.3967369195644061,2.9797906909093457,3.0036444275798804,0.0,0.0,0,1,0,0,0
17.0,0,0,0,0,0,0,2,9.0,0.4878506192860893,2.9849388456854506,2.9926327337222838,0.0,0.0,0,1,0,0,0
17.1,0,0,0,0,0,0,2,9.0,0.24631506834774058,2.969016796955687,2.9849388456854506,0.0,0.0,0,1,0,0,0
17.2,0,0,0,0,0,0,2,9.0,0.24688344976478588,3.0121190471379555,2.9849388456854506,0.0,0.0,0,1,0,0,0
17.3,0,0,0,0,0,0,2,9.0,0.44818575347806255,3.0016392149575855,2.9849388456854506,0.0,0.0,0,1,0,0,0
17.4,0,0,0,0,0,0,2,9.0,0.46211296973647137,3.0051016439119898,3.0016392149575855,0.0,0.0,0,1,0,0,0
17.5,0,0,0,0,0,0,2,9.0,0.7300928254918633,2.9697434999456678,3.0016392149575855,0.0,0.0,0,1,0,0,0
17.6,0,0,0,0,0,0,2,9.0,0.5315771645594437,3.0024883461455656,3.0024883461455656,0.0,0.0,0,1,0,0,0
17.7,0,0,0,0,0,0,2,9.0,0.3957582453763924,3.013590703447083,3.0024883461455656,0.0,0.0,0,1,0,0,0
17.8,0,0,0,0,0,0,2,9.0,0.49160739622358646,2.997939466395128,3.0024883461455656,0.0,0.0,0,1,0,0,0
17.9,0,0,0,0,0,0,2,9.0,0.410123788196851,2.9883274305426135,2.997939466395128,0.0,0.0,0,1,0,0,0
18.0,0,0,0,0,0,0,2,5.0,0.3502695240790163,2.9921178519348013,2.997939466395128,0.0,0.0,0,1,0,0,0
18.1,0,0,0,0,0,0,2,0,0.7309989497169036,3.0011773905375443,2.997939466395128,0.0,0.0,0,1,0,0,0
18.2,0,0,0,0,0,0,2,0,0.3297693593924329,3.0031861853933703,2.997939466395128,0.0,0.0,0,1,0,0,0
18.3,0,0,0,0,0,0,2,0,0.576860866057439,2.996124725893981,2.996124725893981,0.0,0.0,0,1,0,0,0
18.4,0,0,0,0,0,0,2,0,0.37658697434258576,2.991565320628974,2.996124725893981,0.0,0.0,0,1,0,0,0
18.5,0,0,0,0,0,0,2,0,0.27322654817978137,3.0123361836906053,3.0011773905375443,0.0,0.0,0,1,0,0,0
18.6,0,0,0,0,0,0,2,0,0.4445698466280482,3.0292027193444544,3.0031861853933703,0.0,0.0,0,1,0,0,0
18.7,0,0,0,0,0,0,2,0,0.5529131809863393,2.992566339088698,2.996124725893981,0.0,0.0,0,1,0,0,0
18.8,0,0,0,0,0,0,2,0,0.7373575801439158,2.968489538538976,2.992566339088698,0.0,0.0,0,1,0,0,0
18.9,0,0,0,0,0,0,2,0,0.6447895086155745,2.972380329309821,2.992566339088698,0.0,0.0,0,1,0,0,0
19.0,0,0,0,0,0,0,2,0,0.3662135439992731,2.9748187016851824,2.9748187016851824,0.0,0.0,0,1,0,0,0
19.1,0,0,0,0,0,0,2,0,0.44051841214051524,2.9969453845177094,2.9748187016851824,0.0,0.0,0,1,0,0,0
19.2,0,0,0,0,0,0,2,0,0.22841317193811028,3.0216603971782527,2.9748187016851824,0.0,0.0,0,1,0,0,0
19.3,0,0,0,0,0,0,2,0,0.36721255707249717,2.987125388737703,2.987125388737703,0.0,0.0,0,1,0,0,0
19.4,0,0,0,0,0,0,2,0,0.18502547781929377,2.979334733277923,2.987125388737703,0.0,0.0,0,1,0,0,0
19.5,0,0,0,0,0,0,2,0,0.4640031582725851,2.987694589330805,2.987694589330805,0.0,0.0,0,1,0,0,0
19.6,0,0,0,0,0,0,2,0,0.722431024533644,2.9497027720915563,2.987125388737703,0.0,0.0,0,1,0,0,0
19.7,0,0,0,0,0,0,2,0,0.7930634647868976,3.0111958669069643,2.987125388737703,0.0,0.0,0,1,0,0,0
19.8,0,0,0,0,0,0,2,0,0.3306584083511642,2.9702409213486187,2.979334733277923,0.0,0.0,0,1,0,0,0
19.9,0,0,0,0,0,0,2,0,0.4428045898303906,2.9849613671584367,2.9849613671584367,0.0,0.0,0,1,0,0,0
20.0,0,0,0,0,0,0,2,0,0.5423443842171914,3.002996962921123,2.9849613671584367,0.0,0.0,0,1,0,0,0
20.1,0,0,0,0,0,0,2,0,0.279641288276216,2.99236212434886,2.99236212434886,0.0,0.0,0,1,0,0,0
20.2,0,0,0,0,0,0,2,0,0.4811693085249386,3.030408283940852,2.99236212434886,0.0,0.0,0,1,0,0,0
20.3,0,0,0,0,0,0,2,0,0.32311574148667843,3.040684666668992,3.002996962921123,0.0,0.0,0,1,0,0,0
20.4,0,0,0,0,0,0,2,0,0.691544638137401,2.9922534588822,3.002996962921123,0.0,0.0,0,1,0,0,0
20.5,0,0,0,0,0,0,2,0,0.6208925422858265,3.011144669515592,3.011144669515592,0.0,0.0,0,1,0,0,0
20.6,0,0,0,0,0,0,2,0,0.42211484959370477,3.013274636540269,3.013274636540269,0.0,0.0,0,1,0,0,0
